OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 249 DEB,14.16483576,15535,7215.407,101.66,DEBRIS,SMALL,845.407,5
THORAD AGENA D DEB,14.05118199,4752,7254.263,102.482,DEBRIS,SMALL,884.263,5
THOR ABLESTAR DEB,14.0364251,15558,7259.346,102.59,DEBRIS,SMALL,889.346,5
COSMOS 374 DEB,14.18952267,4617,7207.035,101.483,DEBRIS,MEDIUM,837.035,5
THORAD AGENA D DEB,13.91999582,4745,7299.769,103.448,DEBRIS,SMALL,929.769,5
THORAD AGENA D DEB,13.90216512,4739,7306.009,103.581,DEBRIS,SMALL,936.009,5
COSMOS 1275 DEB,14.05548578,15768,7252.782,102.451,DEBRIS,SMALL,882.782,5
COSMOS 2251 DEB,13.97538377,34459,7280.469,103.038,DEBRIS,SMALL,910.469,5
THORAD AGENA D DEB,14.06252466,4738,7250.361,102.4,DEBRIS,SMALL,880.361,5
THORAD AGENA D DEB,14.13182049,4737,7226.64,101.898,DEBRIS,SMALL,856.64,5
THORAD AGENA D DEB,14.0006995,4736,7271.69,102.852,DEBRIS,MEDIUM,901.69,5
COSMOS 375 DEB,13.98846386,4727,7275.93,102.942,DEBRIS,SMALL,905.93,5
COSMOS 2251 DEB,13.9497919,34474,7289.37,103.227,DEBRIS,SMALL,919.37,5
IRIDIUM 33 DEB,13.89963025,34492,7306.897,103.6,DEBRIS,SMALL,936.897,5
COSMOS 375 DEB,14.00550848,4724,7270.025,102.817,DEBRIS,MEDIUM,900.025,5
SL-3 DEB,14.0692782,15769,7248.041,102.351,DEBRIS,SMALL,878.041,5
THORAD AGENA D DEB,14.00657431,4720,7269.656,102.809,DEBRIS,SMALL,899.656,5
COSMOS 1656,14.20486543,15755,7201.845,101.374,PAYLOAD,LARGE,831.845,5
THORAD AGENA D DEB,13.8857868,4614,7311.753,103.703,DEBRIS,MEDIUM,941.753,5
SCOUT G-1 DEB,13.92764609,15950,7297.095,103.391,DEBRIS,SMALL,927.095,5
COSMOS 2251 DEB,14.06776191,34722,7248.562,102.362,DEBRIS,SMALL,878.562,5
COSMOS 2251 DEB,13.96696484,34610,7283.394,103.1,DEBRIS,SMALL,913.394,5
METEOR 1-5,14.15500615,4419,7218.747,101.731,PAYLOAD,LARGE,848.747,5
COSMOS 2251 DEB,14.06405076,34724,7249.837,102.389,DEBRIS,SMALL,879.837,5
COSMOS 2251 DEB,14.14039172,34613,7223.72,101.836,DEBRIS,SMALL,853.72,5
COSMOS 2251 DEB,13.8877542,34614,7311.062,103.688,DEBRIS,SMALL,941.062,5
DMSP 5D-2 F13 (USA 109),14.15990434,23533,7217.082,101.696,PAYLOAD,LARGE,847.082,5
COSMOS 2322,14.13442007,23704,7225.754,101.879,PAYLOAD,LARGE,855.754,5
PSLV R/B,14.22019585,23828,7196.668,101.264,ROCKET BODY,LARGE,826.668,5
IRIDIUM 33 DEB,14.03602618,34651,7259.484,102.593,DEBRIS,SMALL,889.484,5
IRIDIUM 33 DEB,13.88301033,34648,7312.728,103.724,DEBRIS,SMALL,942.728,5
SL-3 R/B,14.12123567,4420,7230.251,101.974,ROCKET BODY,LARGE,860.251,5
COSMOS 2251 DEB,13.88703019,34721,7311.317,103.694,DEBRIS,SMALL,941.317,5
NOAA 14,14.1418644,23455,7223.218,101.825,PAYLOAD,LARGE,853.218,5
COSMOS 2251 DEB,14.21784215,34620,7197.462,101.281,DEBRIS,SMALL,827.462,5
COSMOS 2251 DEB,14.14470487,34622,7222.251,101.805,DEBRIS,SMALL,852.251,5
COSMOS 2251 DEB,13.91046567,34642,7303.102,103.519,DEBRIS,SMALL,933.102,5
THOR ABLESTAR DEB,14.06416506,19302,7249.797,102.388,DEBRIS,SMALL,879.797,5
SL-16 R/B,14.15169612,23705,7219.872,101.755,ROCKET BODY,LARGE,849.872,5
COSMOS 985 DEB,13.9879539,23836,7276.106,102.946,DEBRIS,SMALL,906.106,5
COSMOS 2251 DEB,14.14538308,34609,7222.02,101.8,DEBRIS,SMALL,852.02,5
THORAD AGENA D DEB,14.16352087,4613,7215.853,101.67,DEBRIS,MEDIUM,845.853,5
SL-16 R/B,14.15255076,23405,7219.582,101.748,ROCKET BODY,LARGE,849.582,5
THOR ABLESTAR DEB,13.98773406,130,7276.183,102.947,DEBRIS,MEDIUM,906.183,5
COSMOS 1375 DEB,14.01592401,17107,7266.423,102.74,DEBRIS,SMALL,896.423,5
SL-16 DEB,13.97900134,23409,7279.213,103.012,DEBRIS,MEDIUM,909.213,5
THORAD AGENA D DEB,14.10022162,4453,7237.433,102.126,DEBRIS,SMALL,867.433,5
IRIDIUM 33 DEB,14.16777083,34696,7214.41,101.639,DEBRIS,SMALL,844.41,5
COSMOS 1375 DEB,14.0087406,16377,7268.907,102.793,DEBRIS,SMALL,898.907,5
THORAD AGENA D DEB,13.99491544,4612,7273.693,102.895,DEBRIS,SMALL,903.693,5
COSMOS 1375 DEB,13.93225685,16376,7295.485,103.357,DEBRIS,SMALL,925.485,5
THORAD AGENA D DEB,14.01357812,4611,7267.234,102.757,DEBRIS,MEDIUM,897.234,5
SL-16 DEB,14.08175315,23418,7243.76,102.26,DEBRIS,SMALL,873.76,5
GLOBALSTAR DEB,13.29595187,27772,7526.428,108.304,DEBRIS,SMALL,1156.428,6
OPS 4682 DEB,12.97019385,20031,7651.928,111.024,DEBRIS,SMALL,1281.928,6
COSMOS 2499 DEB,12.8155715,49926,7713.353,112.363,DEBRIS,SMALL,1343.353,6
DELTA 1 DEB,12.87862762,20012,7688.155,111.813,DEBRIS,SMALL,1318.155,6
COSMOS 2499 DEB,12.88453337,49927,7685.805,111.762,DEBRIS,SMALL,1315.805,6
COSMOS 2499 DEB,12.8921648,49936,7682.772,111.696,DEBRIS,SMALL,1312.772,6
OPS 4682 DEB,13.00162195,20048,7639.592,110.755,DEBRIS,SMALL,1269.592,6
COSMOS 886 DEB *,12.75179208,19425,7739.051,112.925,DEBRIS,SMALL,1369.051,6
SL-14 DEB,13.18264027,45311,7569.495,109.235,DEBRIS,SMALL,1199.495,6
SL-14 DEB,13.30822447,45287,7521.8,108.204,DEBRIS,SMALL,1151.8,6
SL-14 DEB,12.80231033,45288,7718.678,112.48,DEBRIS,SMALL,1348.678,6
SL-14 DEB,13.17771706,45312,7571.38,109.275,DEBRIS,SMALL,1201.38,6
NIMBUS 2 DEB,13.28655333,28200,7529.976,108.38,DEBRIS,SMALL,1159.976,6
SL-14 DEB,12.97211679,45310,7651.172,111.007,DEBRIS,SMALL,1281.172,6
SL-14 DEB,13.08595784,45314,7606.733,110.042,DEBRIS,SMALL,1236.733,6
THOR ABLESTAR DEB,13.2660219,20174,7537.744,108.548,DEBRIS,SMALL,1167.744,6
COSMOS 249 DEB,13.01471957,20011,7634.465,110.644,DEBRIS,SMALL,1264.465,6
SL-14 DEB,13.15587546,45268,7579.758,109.457,DEBRIS,MEDIUM,1209.758,6
SL-14 DEB,13.20403788,45269,7561.315,109.058,DEBRIS,MEDIUM,1191.315,6
COSMOS 2499 DEB,12.88833518,49924,7684.294,111.729,DEBRIS,SMALL,1314.294,6
SL-14 DEB,13.277456,45316,7533.416,108.455,DEBRIS,SMALL,1163.416,6
SL-14 DEB,13.142463,45315,7584.914,109.569,DEBRIS,SMALL,1214.914,6
COSMOS 375 DEB,13.11509566,19960,7595.462,109.797,DEBRIS,SMALL,1225.462,6
SL-14 DEB,12.99324334,19646,7642.876,110.827,DEBRIS,SMALL,1272.876,6
COSMOS 2499 DEB,12.83198208,49939,7706.775,112.22,DEBRIS,SMALL,1336.775,6
SL-14 DEB,13.1403082,45267,7585.743,109.586,DEBRIS,MEDIUM,1215.743,6
