OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
FENGYUN 1C DEB,14.17996485,30306,7210.273,101.552,DEBRIS,SMALL,840.273,7
FENGYUN 1C DEB,13.92029361,30309,7299.665,103.446,DEBRIS,SMALL,929.665,7
FENGYUN 1C DEB,14.03077806,30310,7261.294,102.632,DEBRIS,SMALL,891.294,7
FENGYUN 1C DEB,14.23411355,30312,7191.976,101.165,DEBRIS,SMALL,821.976,7
FENGYUN 1C DEB,14.02123364,39535,7264.589,102.701,DEBRIS,SMALL,894.589,7
FENGYUN 1C DEB,14.0604518,30304,7251.074,102.415,DEBRIS,SMALL,881.074,7
FENGYUN 1C DEB,14.10930987,30313,7234.325,102.06,DEBRIS,SMALL,864.325,7
FENGYUN 1C DEB,14.16479928,30315,7215.419,101.66,DEBRIS,SMALL,845.419,7
FENGYUN 1C DEB,14.28475674,30316,7174.968,100.807,DEBRIS,SMALL,804.968,7
FENGYUN 1C DEB,14.05915677,30317,7251.519,102.424,DEBRIS,SMALL,881.519,7
FENGYUN 1C DEB,14.28652464,30319,7174.376,100.794,DEBRIS,SMALL,804.376,7
FENGYUN 1C DEB,13.97301811,30320,7281.291,103.056,DEBRIS,SMALL,911.291,7
FENGYUN 1C DEB,14.1402286,30321,7223.775,101.837,DEBRIS,SMALL,853.775,7
FENGYUN 1C DEB,13.9476896,30314,7290.103,103.243,DEBRIS,SMALL,920.103,7
FENGYUN 1C DEB,14.02741891,39544,7262.453,102.656,DEBRIS,SMALL,892.453,7
COSMOS 2251 DEB,14.04222355,39545,7257.348,102.548,DEBRIS,SMALL,887.348,7
FENGYUN 1C DEB,14.10162163,30303,7236.954,102.116,DEBRIS,SMALL,866.954,7
FENGYUN 1C DEB,14.00696505,30283,7269.521,102.806,DEBRIS,SMALL,899.521,7
FENGYUN 1C DEB,14.15831432,30284,7217.622,101.707,DEBRIS,SMALL,847.622,7
FENGYUN 1C DEB,14.11956527,30286,7230.821,101.986,DEBRIS,SMALL,860.821,7
COSMOS 2251 DEB,14.17126301,39586,7213.225,101.614,DEBRIS,SMALL,843.225,7
FENGYUN 1C DEB,14.16999487,30288,7213.655,101.623,DEBRIS,SMALL,843.655,7
FENGYUN 1C DEB,14.09904054,30289,7237.837,102.135,DEBRIS,SMALL,867.837,7
FENGYUN 1C DEB,14.22999081,30290,7193.365,101.195,DEBRIS,SMALL,823.365,7
FENGYUN 1C DEB,14.20110201,30291,7203.117,101.401,DEBRIS,SMALL,833.117,7
FENGYUN 1C DEB,14.23266063,30295,7192.465,101.176,DEBRIS,SMALL,822.465,7
COSMOS 2251 DEB,13.92159957,39553,7299.208,103.436,DEBRIS,SMALL,929.208,7
FENGYUN 1C DEB,14.06322394,30298,7250.121,102.395,DEBRIS,SMALL,880.121,7
FENGYUN 1C DEB,13.98380062,30299,7277.547,102.976,DEBRIS,SMALL,907.547,7
FENGYUN 1C DEB,14.10000009,30300,7237.509,102.128,DEBRIS,SMALL,867.509,7
FENGYUN 1C DEB,14.12729417,30301,7228.184,101.93,DEBRIS,SMALL,858.184,7
FENGYUN 1C DEB,13.95372778,30302,7288.0,103.198,DEBRIS,SMALL,918.0,7
FENGYUN 1C DEB,14.08411271,30325,7242.95,102.243,DEBRIS,SMALL,872.95,7
FENGYUN 1C DEB,14.20235098,30237,7202.695,101.392,DEBRIS,SMALL,832.695,7
