OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 1408 DEB,15.32164595,50215,6847.492,93.985,DEBRIS,SMALL,477.492,6
COSMOS 1408 DEB,15.34381782,50244,6840.894,93.849,DEBRIS,SMALL,470.894,6
COSMOS 1408 DEB,15.19270057,50047,6886.182,94.782,DEBRIS,SMALL,516.182,6
COSMOS 1408 DEB,15.2543926,50044,6867.604,94.399,DEBRIS,SMALL,497.604,6
COSMOS 1408 DEB,15.00435182,49985,6943.69,95.972,DEBRIS,SMALL,573.69,6
COSMOS 1408 DEB,15.20247689,49982,6883.23,94.721,DEBRIS,SMALL,513.23,6
COSMOS 1408 DEB,15.25978604,49981,6865.985,94.366,DEBRIS,SMALL,495.985,6
COSMOS 1408 DEB,15.38557991,49977,6828.51,93.594,DEBRIS,SMALL,458.51,6
COSMOS 1408 DEB,15.08932316,49976,6917.598,95.432,DEBRIS,SMALL,547.598,6
COSMOS 1408 DEB,15.08015629,49974,6920.401,95.49,DEBRIS,SMALL,550.401,6
CZ-4B DEB,15.37676577,49963,6831.119,93.648,DEBRIS,LARGE,461.119,6
DELTA 2 R/B(1),15.29784787,22447,6854.592,94.131,ROCKET BODY,LARGE,484.592,6
FENGYUN 1C DEB,15.01000693,36169,6941.946,95.936,DEBRIS,SMALL,571.946,6
COSMOS 2251 DEB,15.15837939,36079,6896.573,94.997,DEBRIS,SMALL,526.573,6
COSMOS 1408 DEB,15.3770596,49918,6831.032,93.646,DEBRIS,SMALL,461.032,6
COSMOS 1408 DEB,15.10364113,49915,6913.226,95.341,DEBRIS,SMALL,543.226,6
COSMOS 1408 DEB,15.2804597,49912,6859.791,94.238,DEBRIS,SMALL,489.791,6
COSMOS 1408 DEB,15.19297027,49911,6886.101,94.781,DEBRIS,SMALL,516.101,6
CZ-6 R/B,15.42094326,43025,6818.066,93.38,ROCKET BODY,LARGE,448.066,6
COSMOS 1408 DEB,15.36122265,49901,6835.726,93.743,DEBRIS,SMALL,465.726,6
COSMOS 1408 DEB,15.11251058,49899,6910.521,95.285,DEBRIS,SMALL,540.521,6
COSMOS 1408 DEB,15.24063211,49897,6871.737,94.484,DEBRIS,SMALL,501.737,6
