OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
FENGYUN 1C DEB,14.05053276,37417,7254.486,102.487,DEBRIS,SMALL,884.486,2
COSMOS 1275 DEB,14.05710193,13811,7252.226,102.439,DEBRIS,SMALL,882.226,2
COSMOS 1275 DEB,14.15658067,13812,7218.211,101.719,DEBRIS,SMALL,848.211,2
COSMOS 1275 DEB,14.05221896,13813,7253.906,102.475,DEBRIS,SMALL,883.906,2
FENGYUN 1C DEB,14.14269541,41828,7222.935,101.819,DEBRIS,SMALL,852.935,2
FENGYUN 1C DEB,14.10217398,37409,7236.765,102.112,DEBRIS,SMALL,866.765,2
FENGYUN 1C DEB,13.97080145,37406,7282.061,103.072,DEBRIS,SMALL,912.061,2
COSMOS 1275 DEB,14.00715031,13817,7269.457,102.805,DEBRIS,SMALL,899.457,2
FENGYUN 1C DEB,14.24405762,37404,7188.628,101.095,DEBRIS,SMALL,818.628,2
FENGYUN 1C DEB,14.18326428,46997,7209.155,101.528,DEBRIS,SMALL,839.155,2
FENGYUN 1C DEB,14.14665944,37428,7221.586,101.791,DEBRIS,SMALL,851.586,2
SL-3 DEB,14.1553823,13720,7218.619,101.728,DEBRIS,SMALL,848.619,2
SL-3 R/B,14.14672244,13719,7221.564,101.79,ROCKET BODY,LARGE,851.564,2
FENGYUN 1C DEB,13.95549976,47006,7287.383,103.185,DEBRIS,SMALL,917.383,2
FENGYUN 1C DEB,14.21493336,37445,7198.444,101.302,DEBRIS,SMALL,828.444,2
DELTA 1 DEB,14.14755585,13561,7221.281,101.784,DEBRIS,SMALL,851.281,2
DELTA 1 DEB,14.20187332,13563,7202.856,101.395,DEBRIS,SMALL,832.856,2
FENGYUN 1C DEB,13.97085476,47005,7282.042,103.072,DEBRIS,SMALL,912.042,2
DELTA 1 DEB,13.94923037,13565,7289.566,103.232,DEBRIS,SMALL,919.566,2
FENGYUN 1C DEB,14.05932681,37439,7251.461,102.423,DEBRIS,SMALL,881.461,2
DELTA 1 DEB,13.92254484,13567,7298.878,103.429,DEBRIS,SMALL,928.878,2
DELTA 1 DEB,14.10379147,13569,7236.212,102.1,DEBRIS,SMALL,866.212,2
FENGYUN 1C DEB,14.10581405,37438,7235.52,102.086,DEBRIS,SMALL,865.52,2
FENGYUN 1C DEB,14.14386132,37437,7222.538,101.811,DEBRIS,SMALL,852.538,2
DELTA 1 DEB,14.27641132,13572,7177.763,100.866,DEBRIS,SMALL,807.763,2
FENGYUN 1C DEB,14.12553102,41829,7228.785,101.943,DEBRIS,SMALL,858.785,2
FENGYUN 1C DEB,14.05950516,47004,7251.399,102.422,DEBRIS,SMALL,881.399,2
DELTA 1 DEB,14.04492961,13575,7256.415,102.528,DEBRIS,SMALL,886.415,2
DELTA 1 DEB,14.21483408,13579,7198.477,101.303,DEBRIS,SMALL,828.477,2
FENGYUN 1C DEB,14.02777213,37436,7262.331,102.654,DEBRIS,SMALL,892.331,2
COSMOS 1365 FUEL CORE,13.9313829,13594,7295.791,103.364,PAYLOAD,MEDIUM,925.791,2
FENGYUN 1C DEB,14.13808241,37435,7224.506,101.853,DEBRIS,SMALL,854.506,2
FENGYUN 1C DEB,14.12517033,41825,7228.908,101.946,DEBRIS,SMALL,858.908,2
FENGYUN 1C DEB,14.20546542,47001,7201.642,101.369,DEBRIS,SMALL,831.642,2
COSMOS 1275 DEB,14.01258324,13619,7267.578,102.765,DEBRIS,SMALL,897.578,2
COSMOS 2251 DEB,14.14696876,47071,7221.481,101.789,DEBRIS,SMALL,851.481,2
FENGYUN 1C DEB,14.06274491,37429,7250.286,102.398,DEBRIS,SMALL,880.286,2
FENGYUN 1C DEB,14.07413184,46999,7246.374,102.315,DEBRIS,SMALL,876.374,2
METEOR 2-9,14.15482593,13718,7218.808,101.732,PAYLOAD,LARGE,848.808,2
DELTA 1 DEB,14.14294734,13574,7222.849,101.818,DEBRIS,SMALL,852.849,2
PSLV R/B,14.27301276,37390,7178.903,100.89,ROCKET BODY,LARGE,808.903,2
COSMOS 886 DEB *,14.17102571,13943,7213.305,101.616,DEBRIS,SMALL,843.305,2
IRIDIUM 33 DEB,14.07316557,46976,7246.706,102.322,DEBRIS,SMALL,876.706,2
SL-3 DEB,14.25737158,14454,7184.152,101.0,DEBRIS,SMALL,814.152,2
DELTA 1 DEB,14.05289536,14458,7253.673,102.47,DEBRIS,SMALL,883.673,2
DELTA 1 DEB,14.20385576,14461,7202.186,101.381,DEBRIS,SMALL,832.186,2
DELTA 1 DEB,14.11817499,14463,7231.296,101.996,DEBRIS,SMALL,861.296,2
DELTA 1 DEB,13.9345767,14464,7294.676,103.34,DEBRIS,SMALL,924.676,2
DELTA 1 DEB,14.05938218,14465,7251.442,102.423,DEBRIS,SMALL,881.442,2
COSMOS 2251 DEB,14.24145731,37089,7189.503,101.113,DEBRIS,SMALL,819.503,2
DELTA 1 DEB,14.14096009,14496,7223.526,101.832,DEBRIS,SMALL,853.526,2
DMSP 5D-2 F12 DEB,14.18366425,41835,7209.02,101.525,DEBRIS,MEDIUM,839.02,2
COSMOS 1275 DEB,14.01667663,14504,7266.163,102.735,DEBRIS,SMALL,896.163,2
OPS 1294 (DMSP 5D-2 F7),14.28151874,14506,7176.052,100.83,PAYLOAD,LARGE,806.052,2
FENGYUN 1C DEB,14.22975318,37079,7193.445,101.196,DEBRIS,SMALL,823.445,2
SL-3 R/B,14.24749565,14453,7187.472,101.07,ROCKET BODY,LARGE,817.472,2
FENGYUN 1C DEB,14.03917082,37076,7258.4,102.57,DEBRIS,SMALL,888.4,2
COSMOS 1275 DEB,14.20038506,14558,7203.36,101.406,DEBRIS,SMALL,833.36,2
DELTA 1 DEB,14.10628873,14563,7235.358,102.082,DEBRIS,SMALL,865.358,2
FENGYUN 1C DEB,13.91711807,37064,7300.775,103.47,DEBRIS,SMALL,930.775,2
SL-8 DEB,14.24378749,14568,7188.719,101.097,DEBRIS,SMALL,818.719,2
COSMOS 1275 DEB,13.99495563,14627,7273.679,102.894,DEBRIS,SMALL,903.679,2
SL-3 DEB,14.00502064,14632,7270.194,102.82,DEBRIS,SMALL,900.194,2
FENGYUN 1C DEB,13.97991158,37060,7278.897,103.005,DEBRIS,SMALL,908.897,2
FENGYUN 1C DEB,13.93390152,37057,7294.911,103.345,DEBRIS,SMALL,924.911,2
FENGYUN 1C DEB,14.16620221,37054,7214.943,101.65,DEBRIS,SMALL,844.943,2
COSMOS 1275 DEB,13.94425584,14739,7291.3,103.268,DEBRIS,SMALL,921.3,2
FENGYUN 1C DEB,14.1957054,37049,7204.943,101.439,DEBRIS,SMALL,834.943,2
PSLV R/B,14.23415093,41878,7191.963,101.165,ROCKET BODY,LARGE,821.963,2
COSMOS 1275 DEB,14.12049869,14557,7230.503,101.979,DEBRIS,SMALL,860.503,2
FENGYUN 1C DEB,14.1171393,37447,7231.65,102.004,DEBRIS,SMALL,861.65,2
METEOR 2-10,14.26527536,14452,7181.498,100.944,PAYLOAD,LARGE,811.498,2
COSMOS 1275 DEB,14.02683137,14441,7262.656,102.66,DEBRIS,SMALL,892.656,2
IRIDIUM 33 DEB,14.14437746,46974,7222.363,101.807,DEBRIS,SMALL,852.363,2
IRIDIUM 33 DEB,14.15956715,46973,7217.196,101.698,DEBRIS,SMALL,847.196,2
COSMOS 2251 DEB,13.90926722,37292,7303.522,103.528,DEBRIS,SMALL,933.522,2
COSMOS 2251 DEB,14.01896038,37284,7265.374,102.718,DEBRIS,SMALL,895.374,2
COSMOS 2251 DEB,14.07760937,37280,7245.181,102.29,DEBRIS,SMALL,875.181,2
COSMOS 2251 DEB,14.0166129,37278,7266.185,102.735,DEBRIS,SMALL,896.185,2
COSMOS 2251 DEB,14.14249654,37275,7223.003,101.821,DEBRIS,SMALL,853.003,2
IRIDIUM 33 DEB,14.2428603,46966,7189.031,101.103,DEBRIS,SMALL,819.031,2
FENGYUN 1C DEB,14.12598067,41830,7228.632,101.94,DEBRIS,SMALL,858.632,2
COSMOS 2251 DEB,14.14653333,37269,7221.629,101.792,DEBRIS,SMALL,851.629,2
COSMOS 374 DEB,14.23747234,14122,7190.845,101.142,DEBRIS,SMALL,820.845,2
NOAA 11 DEB,14.19086642,37242,7206.58,101.474,DEBRIS,MEDIUM,836.58,2
COSMOS 970 DEB,14.20113574,14445,7203.106,101.4,DEBRIS,SMALL,833.106,2
NOAA 11 DEB,14.24692535,37241,7187.664,101.074,DEBRIS,MEDIUM,817.664,2
FENGYUN 1C DEB,14.12206575,41832,7229.968,101.968,DEBRIS,SMALL,859.968,2
IRIDIUM 33 DEB,14.20707483,37136,7201.098,101.358,DEBRIS,SMALL,831.098,2
COSMOS 2251 DEB,13.91655429,37133,7300.972,103.474,DEBRIS,SMALL,930.972,2
COSMOS 1275 DEB,14.08391566,14357,7243.018,102.244,DEBRIS,SMALL,873.018,2
COSMOS 1275 DEB,13.9595731,14358,7285.965,103.155,DEBRIS,SMALL,915.965,2
COSMOS 1275 DEB,14.10199304,14364,7236.827,102.113,DEBRIS,SMALL,866.827,2
COSMOS 2251 DEB,14.27428715,37108,7178.475,100.881,DEBRIS,SMALL,808.475,2
FENGYUN 1C DEB,14.12357226,41833,7229.454,101.957,DEBRIS,SMALL,859.454,2
COSMOS 2251 DEB,13.93751775,37095,7293.649,103.318,DEBRIS,SMALL,923.649,2
COSMOS 1275 DEB,14.09008192,14406,7240.905,102.2,DEBRIS,SMALL,870.905,2
COSMOS 1275 DEB,14.09472294,14407,7239.315,102.166,DEBRIS,SMALL,869.315,2
COSMOS 2251 DEB,14.27674325,37094,7177.652,100.863,DEBRIS,SMALL,807.652,2
FENGYUN 1C DEB,14.12466679,41831,7229.08,101.949,DEBRIS,SMALL,859.08,2
FENGYUN 1C DEB,14.12070762,41824,7230.431,101.978,DEBRIS,SMALL,860.431,2
FENGYUN 1C DEB,14.15804935,37430,7217.712,101.709,DEBRIS,SMALL,847.712,2
FENGYUN 1C DEB,14.05676092,30829,7252.343,102.442,DEBRIS,SMALL,882.343,2
COSMOS 1275 DEB,13.98128434,13458,7278.42,102.995,DEBRIS,MEDIUM,908.42,2
FENGYUN 1C DEB,14.13060922,47038,7227.053,101.906,DEBRIS,SMALL,857.053,2
FENGYUN 1C DEB,14.14624495,47039,7221.727,101.794,DEBRIS,SMALL,851.727,2
FENGYUN 1C DEB,14.02983154,47040,7261.62,102.638,DEBRIS,SMALL,891.62,2
FENGYUN 1C DEB,14.20503697,47042,7201.787,101.372,DEBRIS,SMALL,831.787,2
FENGYUN 1C DEB,14.19750494,47043,7204.334,101.426,DEBRIS,SMALL,834.334,2
FENGYUN 1C DEB,14.12831499,47044,7227.836,101.923,DEBRIS,SMALL,857.836,2
COSMOS 2251 DEB,14.01583102,47046,7266.455,102.741,DEBRIS,SMALL,896.455,2
FENGYUN 1C DEB,13.98715957,47035,7276.382,102.952,DEBRIS,SMALL,906.382,2
FENGYUN 1C DEB,14.14177925,37579,7223.247,101.826,DEBRIS,SMALL,853.247,2
CZ-4B DEB,14.22488016,37581,7195.088,101.231,DEBRIS,SMALL,825.088,2
SL-24 DEB,13.96979308,37586,7282.411,103.08,DEBRIS,SMALL,912.411,2
FENGYUN 1C DEB,14.02195006,37588,7264.341,102.696,DEBRIS,SMALL,894.341,2
FENGYUN 1C DEB,14.24080927,37475,7189.721,101.118,DEBRIS,SMALL,819.721,2
FENGYUN 1C DEB,14.07906085,37591,7244.683,102.28,DEBRIS,SMALL,874.683,2
FENGYUN 1C DEB,14.25741425,47021,7184.138,101.0,DEBRIS,SMALL,814.138,2
FENGYUN 1C DEB,14.22816478,37593,7193.98,101.208,DEBRIS,SMALL,823.98,2
FENGYUN 1C DEB,14.09130093,37594,7240.487,102.191,DEBRIS,SMALL,870.487,2
CZ-4B DEB,14.05484181,37580,7253.003,102.456,DEBRIS,SMALL,883.003,2
COSMOS 2251 DEB,14.01632675,37533,7266.284,102.737,DEBRIS,SMALL,896.284,2
COSMOS 1275 DEB,14.19126474,13464,7206.446,101.471,DEBRIS,SMALL,836.446,2
FENGYUN 1C DEB,13.9344616,47033,7294.716,103.341,DEBRIS,SMALL,924.716,2
FENGYUN 1C DEB,14.1134086,47024,7232.924,102.031,DEBRIS,SMALL,862.924,2
FENGYUN 1C DEB,14.21452289,47025,7198.582,101.305,DEBRIS,SMALL,828.582,2
FENGYUN 1C DEB,14.12119618,41823,7230.264,101.974,DEBRIS,SMALL,860.264,2
FENGYUN 1C DEB,14.13455557,37477,7225.708,101.878,DEBRIS,SMALL,855.708,2
FENGYUN 1C DEB,14.00555568,47026,7270.009,102.816,DEBRIS,SMALL,900.009,2
FENGYUN 1C DEB,14.12734447,47027,7228.167,101.93,DEBRIS,SMALL,858.167,2
FENGYUN 1C DEB,14.11657729,37479,7231.842,102.008,DEBRIS,SMALL,861.842,2
COSMOS 1275 DEB,14.2740926,13487,7178.541,100.882,DEBRIS,SMALL,808.541,2
COSMOS 2251 DEB,13.93368702,37486,7294.986,103.347,DEBRIS,SMALL,924.986,2
COSMOS 1275 DEB,13.96063133,13484,7285.597,103.147,DEBRIS,SMALL,915.597,2
FENGYUN 1C DEB,14.12440195,41822,7229.17,101.951,DEBRIS,SMALL,859.17,2
COSMOS 1275 DEB,14.12276876,13483,7229.728,101.963,DEBRIS,SMALL,859.728,2
COSMOS 1275 DEB,13.91473435,13480,7301.609,103.487,DEBRIS,SMALL,931.609,2
COSMOS 1275 DEB,14.16228579,13477,7216.273,101.679,DEBRIS,SMALL,846.273,2
COSMOS 1275 DEB,13.95770089,13476,7286.617,103.169,DEBRIS,SMALL,916.617,2
COSMOS 1275 DEB,14.11593624,13473,7232.06,102.012,DEBRIS,SMALL,862.06,2
COSMOS 1275 DEB,14.16054415,13472,7216.864,101.691,DEBRIS,SMALL,846.864,2
COSMOS 1275 DEB,13.94923696,13471,7289.564,103.231,DEBRIS,SMALL,919.564,2
FENGYUN 1C DEB,14.24893668,47032,7186.987,101.06,DEBRIS,SMALL,816.987,2
FENGYUN 1C DEB,14.18965269,37595,7206.991,101.482,DEBRIS,SMALL,836.991,2
FENGYUN 1C DEB,14.20201527,37596,7202.808,101.394,DEBRIS,SMALL,832.808,2
FENGYUN 1C DEB,14.13891763,47036,7224.222,101.847,DEBRIS,SMALL,854.222,2
CZ-4 DEB,14.07228333,37609,7247.009,102.329,DEBRIS,SMALL,877.009,2
COSMOS 1275 DEB,14.00151434,13024,7271.408,102.846,DEBRIS,SMALL,901.408,2
COSMOS 1275 DEB,14.14523769,13022,7222.07,101.801,DEBRIS,SMALL,852.07,2
COSMOS 1275 DEB,13.99561128,13021,7273.452,102.889,DEBRIS,SMALL,903.452,2
CZ-4 DEB,14.07121548,37624,7247.376,102.337,DEBRIS,SMALL,877.376,2
FENGYUN 1C DEB,14.20872211,37598,7200.542,101.346,DEBRIS,SMALL,830.542,2
FENGYUN 1C DEB,14.08264528,47014,7243.454,102.254,DEBRIS,SMALL,873.454,2
COSMOS 1275 DEB,13.93592681,13019,7294.205,103.33,DEBRIS,SMALL,924.205,2
FENGYUN 1C DEB,14.09656928,47013,7238.683,102.153,DEBRIS,SMALL,868.683,2
FENGYUN 1C DEB,14.11562979,47011,7232.165,102.015,DEBRIS,SMALL,862.165,2
FENGYUN 1C DEB,14.2489666,37460,7186.977,101.06,DEBRIS,SMALL,816.977,2
FENGYUN 1C DEB,14.07283576,37457,7246.819,102.325,DEBRIS,SMALL,876.819,2
DELTA 1 DEB,14.18773314,37635,7207.641,101.496,DEBRIS,SMALL,837.641,2
COSMOS 1275 DEB,13.95943875,13017,7286.012,103.156,DEBRIS,SMALL,916.012,2
COSMOS 2251 DEB,13.91035914,47067,7303.14,103.52,DEBRIS,SMALL,933.14,2
FENGYUN 1C DEB,14.11542612,47008,7232.235,102.016,DEBRIS,SMALL,862.235,2
DELTA 1 DEB,14.01886461,37636,7265.407,102.719,DEBRIS,SMALL,895.407,2
DELTA 1 DEB,13.93763627,37637,7293.608,103.317,DEBRIS,SMALL,923.608,2
CZ-4 DEB,14.16311611,37623,7215.991,101.673,DEBRIS,SMALL,845.991,2
CZ-4 DEB,14.26988616,37620,7179.951,100.912,DEBRIS,SMALL,809.951,2
THOR ABLESTAR DEB,14.14836229,13512,7221.006,101.779,DEBRIS,SMALL,851.006,2
CZ-4 DEB,14.06345071,37619,7250.043,102.393,DEBRIS,SMALL,880.043,2
CZ-4 DEB,14.26932709,37615,7180.139,100.916,DEBRIS,SMALL,810.139,2
FENGYUN 1C DEB,14.05336927,47016,7253.51,102.467,DEBRIS,SMALL,883.51,2
CZ-4 DEB,13.9089008,37616,7303.65,103.531,DEBRIS,SMALL,933.65,2
CZ-4 DEB,14.04648273,37614,7255.88,102.517,DEBRIS,SMALL,885.88,2
FENGYUN 1C DEB,14.19876484,47018,7203.908,101.417,DEBRIS,SMALL,833.908,2
CZ-4 DEB,14.03737118,37617,7259.02,102.583,DEBRIS,SMALL,889.02,2
CZ-4 DEB,13.92632467,37613,7297.557,103.401,DEBRIS,SMALL,927.557,2
OPS 4682 DEB,12.95085546,38376,7659.543,111.19,DEBRIS,SMALL,1289.543,3
FENGYUN 1C DEB,13.28084759,32171,7532.133,108.427,DEBRIS,SMALL,1162.133,3
SL-8 DEB,13.06656519,39837,7614.257,110.205,DEBRIS,SMALL,1244.257,3
NIMBUS 2 DEB,13.39456982,39294,7489.44,107.506,DEBRIS,SMALL,1119.44,3
OPS 4682 DEB,12.9965686,38360,7641.572,110.798,DEBRIS,SMALL,1271.572,3
OPS 4682 DEB,12.99251936,38361,7643.16,110.833,DEBRIS,SMALL,1273.16,3
OPS 4682 DEB,13.00056716,38363,7640.005,110.764,DEBRIS,SMALL,1270.005,3
BREEZE-KM DEB,12.91920344,41723,7672.049,111.462,DEBRIS,SMALL,1302.049,3
OPS 4682 DEB,12.95600045,38364,7657.515,111.145,DEBRIS,SMALL,1287.515,3
OPS 4682 DEB,12.98215899,38365,7647.225,110.921,DEBRIS,SMALL,1277.225,3
DELTA 1 DEB,13.31795725,37661,7518.135,108.125,DEBRIS,SMALL,1148.135,3
OPS 4682 DEB,12.95381847,38368,7658.375,111.164,DEBRIS,SMALL,1288.375,3
OPS 4682 DEB,13.00147414,38374,7639.65,110.757,DEBRIS,SMALL,1269.65,3
OPS 4682 DEB,12.97330382,38369,7650.705,110.997,DEBRIS,SMALL,1280.705,3
FENGYUN 1C DEB,13.38817005,37421,7491.826,107.558,DEBRIS,SMALL,1121.826,3
FENGYUN 1C DEB,13.21767956,31527,7556.112,108.945,DEBRIS,SMALL,1186.112,3
NIMBUS 2 DEB,13.4059685,39295,7485.194,107.415,DEBRIS,SMALL,1115.194,3
COSMOS 2251 DEB,13.18779955,34028,7567.521,109.192,DEBRIS,SMALL,1197.521,3
OPS 4682 DEB,12.99523639,38370,7642.094,110.81,DEBRIS,SMALL,1272.094,3
FENGYUN 1C DEB,12.96169919,37478,7655.271,111.097,DEBRIS,SMALL,1285.271,3
OPS 4682 DEB,12.96984474,38372,7652.065,111.027,DEBRIS,SMALL,1282.065,3
FENGYUN 1C DEB,13.22144121,37052,7554.678,108.914,DEBRIS,SMALL,1184.678,3
OPS 4682 DEB,12.99922167,38373,7640.532,110.776,DEBRIS,SMALL,1270.532,3
FENGYUN 1C DEB,13.05862296,31095,7617.344,110.272,DEBRIS,SMALL,1247.344,3
FENGYUN 1C DEB,13.41123881,32209,7483.233,107.373,DEBRIS,SMALL,1113.233,3
BREEZE-M DEB,12.96048816,38971,7655.748,111.107,DEBRIS,SMALL,1285.748,3
OPS 4682 DEB,12.94115965,38375,7663.369,111.273,DEBRIS,SMALL,1293.369,3
FENGYUN 1C DEB,13.21722005,31993,7556.287,108.949,DEBRIS,SMALL,1186.287,3
FENGYUN 1C DEB,12.9108499,37061,7675.358,111.534,DEBRIS,SMALL,1305.358,3
FENGYUN 1C DEB,13.25503434,32311,7541.909,108.638,DEBRIS,SMALL,1171.909,3
FENGYUN 1C DEB,13.40695106,30841,7484.828,107.407,DEBRIS,SMALL,1114.828,3
OPS 4682 DEB,12.9577803,38377,7656.814,111.13,DEBRIS,SMALL,1286.814,3
FENGYUN 1C DEB,13.33582508,37686,7511.418,107.98,DEBRIS,SMALL,1141.418,3
FENGYUN 1C DEB,13.28496398,37069,7530.577,108.393,DEBRIS,SMALL,1160.577,3
JASON 2,12.87629634,33105,7689.083,111.833,PAYLOAD,LARGE,1319.083,3
FENGYUN 1C DEB,13.39994318,38124,7487.437,107.463,DEBRIS,SMALL,1117.437,3
FENGYUN 1C DEB,13.14061007,31843,7585.627,109.584,DEBRIS,SMALL,1215.627,3
NIMBUS 2 DEB,13.38503855,40641,7492.995,107.583,DEBRIS,SMALL,1122.995,3
FENGYUN 1C DEB,13.30650725,32322,7522.447,108.218,DEBRIS,SMALL,1152.447,3
FENGYUN 1C DEB,13.31157886,32105,7520.536,108.176,DEBRIS,SMALL,1150.536,3
NIMBUS 2 DEB,13.3854537,40644,7492.84,107.579,DEBRIS,SMALL,1122.84,3
NIMBUS 2 DEB,13.3821131,40645,7494.087,107.606,DEBRIS,SMALL,1124.087,3
DELTA 1 DEB,13.02285607,39102,7631.285,110.575,DEBRIS,SMALL,1261.285,3
NIMBUS 2 DEB,13.37190472,40647,7497.9,107.688,DEBRIS,SMALL,1127.9,3
NIMBUS 2 DEB,13.38764659,40648,7492.022,107.562,DEBRIS,SMALL,1122.022,3
COSMOS 2251 DEB,13.35928197,34813,7502.623,107.79,DEBRIS,SMALL,1132.623,3
BREEZE-M DEB,12.85483431,38926,7697.639,112.02,DEBRIS,MEDIUM,1327.639,3
FENGYUN 1C DEB,13.18311238,32088,7569.314,109.231,DEBRIS,SMALL,1199.314,3
CZ-4C DEB,12.99912277,38305,7640.571,110.777,DEBRIS,SMALL,1270.571,3
CZ-4C DEB,13.03746642,38304,7625.583,110.451,DEBRIS,SMALL,1255.583,3
FENGYUN 1C DEB,13.31811355,31788,7518.076,108.123,DEBRIS,SMALL,1148.076,3
NIMBUS 2 DEB,13.39651339,38183,7488.715,107.491,DEBRIS,SMALL,1118.715,3
FENGYUN 1C DEB,13.2123811,38795,7558.132,108.989,DEBRIS,SMALL,1188.132,3
FENGYUN 1C DEB,13.27334954,31485,7534.969,108.488,DEBRIS,SMALL,1164.969,3
SL-24 DEB,13.25185907,31791,7543.113,108.664,DEBRIS,LARGE,1173.113,3
FENGYUN 1C DEB,13.39312475,36147,7489.978,107.518,DEBRIS,SMALL,1119.978,3
OSCAR 23 DEB,13.28662413,33395,7529.95,108.38,DEBRIS,SMALL,1159.95,3
COSMOS 2251 DEB,13.34313985,34910,7508.672,107.921,DEBRIS,SMALL,1138.672,3
COSMOS 2251 DEB,13.2489443,34879,7544.22,108.688,DEBRIS,SMALL,1174.22,3
COSMOS 2251 DEB,13.40843767,34878,7484.275,107.395,DEBRIS,SMALL,1114.275,3
JASON DEB,13.33794038,37379,7510.624,107.963,DEBRIS,SMALL,1140.624,3
FENGYUN 1C DEB,13.20432565,31861,7561.205,109.055,DEBRIS,SMALL,1191.205,3
OPS 4682 DEB,13.02150061,38378,7631.815,110.586,DEBRIS,SMALL,1261.815,3
COSMOS 2251 DEB,13.37738215,35606,7495.853,107.644,DEBRIS,SMALL,1125.853,3
OPS 4682 DEB,12.98222694,38380,7647.199,110.921,DEBRIS,SMALL,1277.199,3
FENGYUN 1C DEB,13.32352702,31981,7516.039,108.079,DEBRIS,SMALL,1146.039,3
OPS 4682 DEB,12.99251349,38448,7643.162,110.833,DEBRIS,SMALL,1273.162,3
OPS 4682 DEB,13.00908235,38446,7636.671,110.692,DEBRIS,SMALL,1266.671,3
OPS 4682 DEB,12.94503551,38445,7661.839,111.24,DEBRIS,SMALL,1291.839,3
CZ-2 DEB,13.04957807,38658,7620.864,110.348,DEBRIS,SMALL,1250.864,3
OPS 4682 DEB,12.95209568,38444,7659.054,111.179,DEBRIS,SMALL,1289.054,3
FENGYUN 1C DEB,13.40449421,30934,7485.743,107.427,DEBRIS,SMALL,1115.743,3
OPS 4682 DEB,12.99653055,38443,7641.587,110.799,DEBRIS,SMALL,1271.587,3
OPS 4682 DEB,12.9324579,38442,7666.806,111.348,DEBRIS,SMALL,1296.806,3
CZ-2 DEB,13.05215974,38659,7619.859,110.327,DEBRIS,SMALL,1249.859,3
OPS 4682 DEB,12.95207052,38441,7659.064,111.179,DEBRIS,SMALL,1289.064,3
COSMOS 2251 DEB,13.38988622,35777,7491.186,107.544,DEBRIS,SMALL,1121.186,3
OPS 4682 DEB,12.94514823,38449,7661.794,111.239,DEBRIS,SMALL,1291.794,3
OPS 4682 DEB,12.97865374,38440,7648.602,110.951,DEBRIS,SMALL,1278.602,3
FENGYUN 1C DEB,13.30967003,32456,7521.255,108.192,DEBRIS,SMALL,1151.255,3
OPS 4682 DEB,12.92621341,38438,7669.275,111.402,DEBRIS,SMALL,1299.275,3
OPS 4682 DEB,12.94886472,38437,7660.328,111.207,DEBRIS,SMALL,1290.328,3
FENGYUN 1C DEB,13.1849523,30928,7568.61,109.215,DEBRIS,SMALL,1198.61,3
OPS 4682 DEB,12.99006543,38436,7644.122,110.854,DEBRIS,SMALL,1274.122,3
OPS 4682 DEB,12.95527925,38434,7657.799,111.152,DEBRIS,SMALL,1287.799,3
OPS 4682 DEB,13.09465106,38433,7603.366,109.969,DEBRIS,SMALL,1233.366,3
OPS 4682 DEB,12.99572137,38431,7641.904,110.806,DEBRIS,SMALL,1271.904,3
OPS 4682 DEB,12.97884577,38430,7648.527,110.95,DEBRIS,SMALL,1278.527,3
OPS 4682 DEB,12.97096243,38429,7651.626,111.017,DEBRIS,SMALL,1281.626,3
OPS 4682 DEB,12.96569544,38428,7653.698,111.062,DEBRIS,SMALL,1283.698,3
OPS 4682 DEB,12.92399647,38427,7670.152,111.421,DEBRIS,SMALL,1300.152,3
OPS 4682 DEB,12.98610676,38439,7645.676,110.888,DEBRIS,SMALL,1275.676,3
OPS 4682 DEB,12.99389395,38450,7642.621,110.821,DEBRIS,SMALL,1272.621,3
FENGYUN 1C DEB,13.29847804,31980,7525.474,108.283,DEBRIS,SMALL,1155.474,3
CZ-2 DEB,13.22407336,38657,7553.676,108.892,DEBRIS,SMALL,1183.676,3
FENGYUN 1C DEB,13.388751,41005,7491.609,107.553,DEBRIS,SMALL,1121.609,3
SL-24 R/B,13.13052827,40303,7589.509,109.668,ROCKET BODY,LARGE,1219.509,3
NIMBUS 2 DEB,13.40871543,37890,7484.171,107.393,DEBRIS,SMALL,1114.171,3
FENGYUN 1C DEB,13.25844256,39540,7540.616,108.61,DEBRIS,SMALL,1170.616,3
NIMBUS 2 DEB,13.39157065,37891,7490.558,107.53,DEBRIS,SMALL,1120.558,3
NIMBUS 2 DEB,13.40409288,37892,7485.892,107.43,DEBRIS,SMALL,1115.892,3
CZ-4C R/B,13.33241753,40879,7512.698,108.007,ROCKET BODY,LARGE,1142.698,3
FENGYUN 1C DEB,12.92906461,38498,7668.147,111.377,DEBRIS,SMALL,1298.147,3
FENGYUN 1C DEB,13.10008078,37441,7601.265,109.923,DEBRIS,SMALL,1231.265,3
FENGYUN 1C DEB,13.39386517,31931,7489.702,107.512,DEBRIS,SMALL,1119.702,3
BREEZE-KM DEB,12.91209712,41718,7674.863,111.523,DEBRIS,SMALL,1304.863,3
COSMOS 2251 DEB,13.18316352,40238,7569.295,109.23,DEBRIS,SMALL,1199.295,3
FENGYUN 1C DEB,13.34662402,37464,7507.365,107.892,DEBRIS,SMALL,1137.365,3
IRIDIUM 33 DEB,13.40363757,38477,7486.061,107.434,DEBRIS,SMALL,1116.061,3
