OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
TBA - TO BE ASSIGNED,13.34877555,87541,7506.559,107.875,TBA,,1136.559,7
DELTA 1 DEB,12.99507174,21289,7642.159,110.811,DEBRIS,SMALL,1272.159,7
TBA - TO BE ASSIGNED,13.12812133,87557,7590.437,109.688,TBA,,1220.437,7
FENGYUN 1C DEB,13.16503049,35203,7576.244,109.381,DEBRIS,SMALL,1206.244,7
FENGYUN 1C DEB,13.32021624,35202,7517.285,108.106,DEBRIS,SMALL,1147.285,7
COSMOS 249 DEB,12.93126589,14430,7667.277,111.358,DEBRIS,SMALL,1297.277,7
DELTA 1 DEB,13.17834503,21287,7571.14,109.27,DEBRIS,MEDIUM,1201.14,7
FENGYUN 1C DEB,13.29203081,35173,7527.908,108.336,DEBRIS,SMALL,1157.908,7
DELTA 1 DEB,12.93501601,10654,7665.795,111.326,DEBRIS,SMALL,1295.795,7
TBA - TO BE ASSIGNED,13.06127101,87664,7616.315,110.25,TBA,,1246.315,7
DELTA 1 DEB,13.33323201,21286,7512.392,108.001,DEBRIS,MEDIUM,1142.392,7
DELTA 1 DEB,13.28593925,10661,7530.208,108.385,DEBRIS,SMALL,1160.208,7
DELTA 1 DEB,13.30895772,21284,7521.523,108.198,DEBRIS,MEDIUM,1151.523,7
DELTA 1 DEB,12.90349103,10662,7678.276,111.598,DEBRIS,SMALL,1308.276,7
DELTA 1 DEB,12.9750268,21283,7650.028,110.982,DEBRIS,MEDIUM,1280.028,7
TBA - TO BE ASSIGNED,13.19023782,87771,7566.588,109.172,TBA,,1196.588,7
DELTA 1 DEB,13.10738227,9701,7598.442,109.862,DEBRIS,SMALL,1228.442,7
OPS 4682 DEB,12.99265515,38448,7643.106,110.832,DEBRIS,SMALL,1273.106,7
DELTA 1 DEB,13.07874103,21549,7609.531,110.102,DEBRIS,SMALL,1239.531,7
COSMOS 374 DEB,12.93463776,5337,7665.944,111.329,DEBRIS,SMALL,1295.944,7
COSMOS 252 DEB *,13.12571992,5322,7591.363,109.708,DEBRIS,SMALL,1221.363,7
COSMOS 397 DEB,13.33248166,5280,7512.673,108.007,DEBRIS,SMALL,1142.673,7
COSMOS 397 DEB,12.98336723,5277,7646.751,110.911,DEBRIS,SMALL,1276.751,7
