CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,,,,,,,AVG_ALTITUDE,,AVG_VELOCITY
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:16:12,18 SPCS,SPACEBEE-12,2020-061AP,EARTH,TEME,UTC,SGP4,2022-06-03T04:36:54.731232,15.20033365,0.000206,97.4516,226.926,167.432,192.6966,0,U,46309,999,9639,0.00058371,0.00012528,0,6883.877,94.735,507.16,504.324,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3478488,205226810,0 SPACEBEE-12,1 46309U 20061AP  22154.19230013  .00012528  00000-0  58371-3 0  9999,2 46309  97.4516 226.9260 0002060 167.4320 192.6966 15.20033365 96398,,,,,,,513.877,,7.609434247
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:56:14,18 SPCS,SPACEBEE-13,2020-061AQ,EARTH,TEME,UTC,SGP4,2022-06-03T03:40:25.444992,15.19772054,0.0002033,97.4514,226.8236,168.2967,191.8316,0,U,46310,999,9642,0.00062162,0.00013247,0,6884.666,94.751,507.931,505.131,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3478283,205222064,0 SPACEBEE-13,1 46310U 20061AQ  22154.15307228  .00013247  00000-0  62162-3 0  9992,2 46310  97.4514 226.8236 0002033 168.2967 191.8316 15.19772054 96423,,,,,,,514.666,,7.608998204
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,SPACEBEE-14,2020-061AR,EARTH,TEME,UTC,SGP4,2022-06-03T03:56:02.539392,15.1964813,0.0001986,97.4515,226.8134,165.2569,194.8724,0,U,46311,999,9641,0.00057935,0.00012295,0,6885.04,94.759,508.273,505.538,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3478039,205215579,0 SPACEBEE-14,1 46311U 20061AR  22154.16391828  .00012295  00000-0  57935-3 0  9997,2 46311  97.4515 226.8134 0001986 165.2569 194.8724 15.19648130 96415,,,,,,,515.04,,7.608791539
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:46:12,18 SPCS,TTU100,2020-061AS,EARTH,TEME,UTC,SGP4,2022-06-03T04:41:34.685376,15.14278341,0.0002632,97.4489,225.4377,201.5709,243.1383,0,U,46312,999,9634,0.00035868,6.50E-05,0,6901.307,95.095,524.989,521.356,PAYLOAD,MEDIUM,EST,9/3/2020,FRGUI,,3478209,205219443,0 TTU100,1 46312U 20061AS  22154.19554034  .00006499  00000-0  35868-3 0  9991,2 46312  97.4489 225.4377 0002632 201.5709 243.1383 15.14278341 96348,,,,,,,531.307,,7.599818946
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,FLOCK 4V 1,2020-061AT,EARTH,TEME,UTC,SGP4,2022-06-02T15:26:45.564288,15.14007828,0.0002468,97.4493,224.7898,204.5366,155.5749,0,U,46313,999,9624,0.00019802,3.53E-05,0,6902.129,95.112,525.698,522.291,PAYLOAD,MEDIUM,US,9/3/2020,FRGUI,,3477983,205209153,0 FLOCK 4V 1,1 46313U 20061AT  22153.64358292  .00003531  00000-0  19802-3 0  9993,2 46313  97.4493 224.7898 0002468 204.5366 155.5749 15.14007828 96244,,,,,,,532.129,,7.599366387
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,FLOCK 4V 4,2020-061AU,EARTH,TEME,UTC,SGP4,2022-06-02T16:06:18.332928,15.14050784,0.0002649,97.4493,224.7589,206.7042,153.4053,0,U,46314,999,9629,0.00032988,5.93E-05,0,6901.999,95.109,525.692,522.035,PAYLOAD,MEDIUM,US,9/3/2020,FRGUI,,3477983,205209403,0 FLOCK 4V 4,1 46314U 20061AU  22153.67104552  .00005934  00000-0  32988-3 0  9994,2 46314  97.4493 224.7589 0002649 206.7042 153.4053 15.14050784 96297,,,,,,,531.999,,7.599437954
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:16:12,18 SPCS,LEMUR 2 SCHMIDTFALL,2020-061AV,EARTH,TEME,UTC,SGP4,2022-06-03T04:32:29.989536,15.17296297,0.0002756,97.4512,226.4357,175.8545,184.2712,0,U,46315,999,9644,0.00040223,7.95E-05,0,6892.153,94.906,515.917,512.119,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3478504,205227192,0 LEMUR 2 SCHMIDTFALL,1 46315U 20061AV  22154.18923599  .00007952  00000-0  40223-3 0  9995,2 46315  97.4512 226.4357 0002756 175.8545 184.2712 15.17296297 96440,,,,,,,522.153,,7.604864224
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T17:55:29,18 SPCS,LEMUR 2 DJUPROERA,2020-061AW,EARTH,TEME,UTC,SGP4,2022-06-02T11:37:10.649856,15.17698641,0.0002791,97.4504,225.8003,182.0712,178.051,0,U,46316,999,9634,0.000479,9.60E-05,0,6890.935,94.88,514.723,510.877,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3477482,205175073,0 LEMUR 2 DJUPROERA,1 46316U 20061AW  22153.48415104  .00009595  00000-0  47900-3 0  9990,2 46316  97.4504 225.8003 0002791 182.0712 178.0510 15.17698641 96343,,,,,,,520.935,,7.605536289
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,LEMUR 2 SQUAREJAWS,2020-061AX,EARTH,TEME,UTC,SGP4,2022-06-03T03:48:49.015296,15.17543486,0.000283,97.4507,226.4421,176.8352,183.29,0,U,46317,999,9645,0.00042057,8.38E-05,0,6891.405,94.89,515.22,511.319,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3478141,205218465,0 LEMUR 2 SQUAREJAWS,1 46317U 20061AX  22154.15890064  .00008377  00000-0  42057-3 0  9993,2 46317  97.4507 226.4421 0002830 176.8352 183.2900 15.17543486 96452,,,,,,,521.405,,7.605276933
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,LEMUR 2 URSA AVION,2020-061AY,EARTH,TEME,UTC,SGP4,2022-06-03T03:41:38.097888,15.17494209,0.000301,97.4504,226.4444,176.5115,183.614,0,U,46318,999,9645,0.00045159,8.99E-05,0,6891.554,94.893,515.493,511.344,PAYLOAD,SMALL,US,9/3/2020,FRGUI,,3478095,205217303,0 LEMUR 2 URSA AVION,1 46318U 20061AY  22154.15391317  .00008988  00000-0  45159-3 0  9995,2 46318  97.4504 226.4444 0003010 176.5115 183.6140 15.17494209 96458,,,,,,,521.554,,7.605194717
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,KEPLER-2 (TARS),2020-061AZ,EARTH,TEME,UTC,SGP4,2022-06-02T15:06:02.437632,15.13610605,0.0002752,97.4478,224.7633,177.3817,182.7429,0,U,46319,999,9630,0.0001694,2.98E-05,0,6903.337,95.137,527.102,523.302,PAYLOAD,MEDIUM,CA,9/3/2020,FRGUI,,3477983,205209655,0 KEPLER-2 (TARS),1 46319U 20061AZ  22153.62919488  .00002977  00000-0  16940-3 0  9990,2 46319  97.4478 224.7633 0002752 177.3817 182.7429 15.13610605 96300,,,,,,,533.337,,7.59870146
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:16:12,18 SPCS,NAPA-1,2020-061BA,EARTH,TEME,UTC,SGP4,2022-06-03T05:04:15.504384,15.12655151,0.0002927,97.4474,225.0621,170.2316,256.8893,0,U,46320,999,9637,0.00020169,3.46E-05,0,6906.244,95.197,530.13,526.087,PAYLOAD,MEDIUM,THAI,9/3/2020,FRGUI,,3478475,205226097,0 NAPA-1,1 46320U 20061BA  22154.21129056  .00003463  00000-0  20169-3 0  9991,2 46320  97.4474 225.0621 0002927 170.2316 256.8893 15.12655151 96378,,,,,,,536.244,,7.597102056
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,FLOCK 4V 2,2020-061BB,EARTH,TEME,UTC,SGP4,2022-06-03T03:52:17.909760,15.15263055,0.000279,97.4488,225.6346,204.2276,155.8826,0,U,46321,999,9627,0.00029927,5.57E-05,0,6898.317,95.033,522.107,518.257,PAYLOAD,MEDIUM,US,9/3/2020,FRGUI,,3478045,205216173,0 FLOCK 4V 2,1 46321U 20061BB  22154.16131840  .00005565  00000-0  29927-3 0  9996,2 46321  97.4488 225.6346 0002790 204.2276 155.8826 15.15263055 96279,,,,,,,528.317,,7.601465797
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1734,2020-062A,EARTH,TEME,UTC,SGP4,2022-06-02T16:25:29.996544,15.06403243,0.000164,53.0567,28.7559,48.6719,311.4411,0,U,46325,999,9815,2.66E-05,1.15E-06,0,6925.339,95.592,548.339,546.068,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205208654,0 STARLINK-1734,1 46325U 20062A   22153.68437496  .00000115  00000-0  26634-4 0  9992,2 46325  53.0567  28.7559 0001640  48.6719 311.4411 15.06403243 98156,,,,,,,555.339,,7.586621211
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,STARLINK-1654,2020-062B,EARTH,TEME,UTC,SGP4,2022-06-03T01:39:13.492224,15.03951965,0.0002018,53.057,72.1483,54.3864,305.7312,0,U,46326,999,9715,0.00022989,2.93E-05,0,6932.862,95.748,556.126,553.328,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478064,205215948,0 STARLINK-1654,1 46326U 20062B   22154.06890616  .00002933  00000-0  22989-3 0  9991,2 46326  53.0570  72.1483 0002018  54.3864 305.7312 15.03951965 97156,,,,,,,562.862,,7.58250389
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1673,2020-062C,EARTH,TEME,UTC,SGP4,2022-06-03T04:02:49.055712,15.06399332,0.0001402,53.0544,71.5776,69.2039,290.91,0,U,46327,999,9716,-6.03E-07,-2.90E-06,0,6925.351,95.592,548.187,546.245,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478115,205217541,0 STARLINK-1673,1 46327U 20062C   22154.16862333 -.00000290  00000-0 -60334-6 0  9993,2 46327  53.0544  71.5776 0001402  69.2039 290.9100 15.06399332 97169,,,,,,,555.351,,7.586614639
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1686,2020-062D,EARTH,TEME,UTC,SGP4,2022-06-03T03:33:36.681408,15.0639911,0.0002161,53.0569,51.672,48.1124,312.0049,0,U,46328,999,9743,2.47E-05,8.70E-07,0,6925.351,95.592,548.713,545.72,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478119,205218108,0 STARLINK-1686,1 46328U 20062D   22154.14834122  .00000087  00000-0  24728-4 0  9994,2 46328  53.0569  51.6720 0002161  48.1124 312.0049 15.06399110 97431,,,,,,,555.351,,7.586614639
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1695,2020-062E,EARTH,TEME,UTC,SGP4,2022-06-03T02:45:51.649632,15.06399597,0.0001707,53.0569,51.8125,52.57,307.5444,0,U,46329,999,9743,-8.38E-05,-1.53E-05,0,6925.35,95.592,548.397,546.033,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478129,205217762,0 STARLINK-1695,1 46329U 20062E   22154.11518113 -.00001530  00000-0 -83838-4 0  9994,2 46329  53.0569  51.8125 0001707  52.5700 307.5444 15.06399597 97434,,,,,,,555.35,,7.586615186
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T17:55:29,18 SPCS,STARLINK-1710,2020-062F,EARTH,TEME,UTC,SGP4,2022-06-02T10:34:32.004480,15.06396343,0.000164,53.055,54.8324,57.3116,302.8031,0,U,46330,999,9716,3.62E-05,2.58E-06,0,6925.36,95.592,548.361,546.089,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477482,205173574,0 STARLINK-1710,1 46330U 20062F   22153.44064820  .00000258  00000-0  36216-4 0  9994,2 46330  53.0550  54.8324 0001640  57.3116 302.8031 15.06396343 97166,,,,,,,555.36,,7.586609709
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T17:55:29,18 SPCS,STARLINK-1719,2020-062G,EARTH,TEME,UTC,SGP4,2022-06-02T11:24:57.213216,15.06395501,0.000144,53.0541,74.6803,65.671,294.4429,0,U,46331,999,9688,2.25E-05,5.40E-07,0,6925.362,95.592,548.225,546.23,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477482,205174825,0 STARLINK-1719,1 46331U 20062G   22153.47566219  .00000054  00000-0  22511-4 0  9994,2 46331  53.0541  74.6803 0001440  65.6710 294.4429 15.06395501 96889,,,,,,,555.362,,7.586608613
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1721,2020-062H,EARTH,TEME,UTC,SGP4,2022-06-03T03:36:16.035840,15.06453474,0.000167,53.0551,71.6662,50.0852,310.0283,0,U,46332,999,9716,-0.00065494,-0.00010038,0,6925.185,95.589,548.206,545.893,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478136,205217869,0 STARLINK-1721,1 46332U 20062H   22154.15018560 -.00010038  00000-0 -65494-3 0  9993,2 46332  53.0551  71.6662 0001670  50.0852 310.0283 15.06453474 97160,,,,,,,555.185,,7.586705565
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1723,2020-062J,EARTH,TEME,UTC,SGP4,2022-06-03T03:57:30.276000,15.06398708,0.0001871,53.0563,71.5996,55.5229,304.5936,0,U,46333,999,9716,-5.58E-05,-1.11E-05,0,6925.353,95.592,548.513,545.922,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478137,205218381,0 STARLINK-1723,1 46333U 20062J   22154.16493375 -.00001113  00000-0 -55812-4 0  9994,2 46333  53.0563  71.5996 0001871  55.5229 304.5936 15.06398708 97165,,,,,,,555.353,,7.586613543
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1725,2020-062K,EARTH,TEME,UTC,SGP4,2022-06-02T18:12:55.091808,15.03952342,0.0002019,53.056,53.581,58.4571,301.6614,0,U,46334,999,9720,-7.32E-05,-1.30E-05,0,6932.86,95.748,556.125,553.326,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205208905,0 STARLINK-1725,1 46334U 20062K   22153.75897097 -.00001296  00000-0 -73227-4 0  9990,2 46334  53.0560  53.5810 0002019  58.4571 301.6614 15.03952342 97208,,,,,,,562.86,,7.582504984
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1727,2020-062L,EARTH,TEME,UTC,SGP4,2022-06-03T01:28:53.506560,15.06392533,0.0002197,53.057,72.0666,62.6856,297.4356,0,U,46335,999,9715,-3.72E-05,-8.36E-06,0,6925.371,95.593,548.758,545.715,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478139,205218417,0 STARLINK-1727,1 46335U 20062L   22154.06173040 -.00000836  00000-0 -37207-4 0  9998,2 46335  53.0570  72.0666 0002197  62.6856 297.4356 15.06392533 97157,,,,,,,555.371,,7.586603684
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1738,2020-062M,EARTH,TEME,UTC,SGP4,2022-06-02T17:17:55.653792,15.06395564,0.000174,53.0547,53.5846,57.7443,302.3715,0,U,46336,999,9719,5.75E-05,5.75E-06,0,6925.362,95.592,548.432,546.022,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205209906,0 STARLINK-1738,1 46336U 20062M   22153.72078303  .00000575  00000-0  57498-4 0  9999,2 46336  53.0547  53.5846 0001740  57.7443 302.3715 15.06395564 97192,,,,,,,555.362,,7.586608613
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1750,2020-062N,EARTH,TEME,UTC,SGP4,2022-06-02T17:39:09.950976,15.06395962,0.0001975,53.0576,53.5229,58.036,302.082,0,U,46337,999,9720,1.26E-05,-9.40E-07,0,6925.361,95.592,548.594,545.858,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205209156,0 STARLINK-1750,1 46337U 20062N   22153.73553184 -.00000094  00000-0  12589-4 0  9995,2 46337  53.0576  53.5229 0001975  58.0360 302.0820 15.06395962 97200,,,,,,,555.361,,7.586609161
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1752,2020-062P,EARTH,TEME,UTC,SGP4,2022-06-02T18:50:48.189408,15.06388964,0.0001819,53.0556,73.2954,57.8085,302.308,0,U,46338,999,9692,4.62E-05,4.06E-06,0,6925.382,95.593,548.507,545.988,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205209406,0 STARLINK-1752,1 46338U 20062P   22153.78527997  .00000406  00000-0  46193-4 0  9998,2 46338  53.0556  73.2954 0001819  57.8085 302.3080 15.06388964 96924,,,,,,,555.382,,7.586597659
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1759,2020-062R,EARTH,TEME,UTC,SGP4,2022-06-03T03:46:52.761504,15.06405821,0.0001892,53.0571,71.6357,50.4058,309.7098,0,U,46340,999,9716,9.31E-05,1.11E-05,0,6925.331,95.592,548.506,545.885,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478160,205218472,0 STARLINK-1759,1 46340U 20062R   22154.15755511  .00001106  00000-0  93147-4 0  9997,2 46340  53.0571  71.6357 0001892  50.4058 309.7098 15.06405821 97162,,,,,,,555.331,,7.586625593
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1760,2020-062S,EARTH,TEME,UTC,SGP4,2022-06-03T02:19:18.949440,15.06390351,0.0001715,53.056,51.8979,54.983,305.132,0,U,46341,999,9744,-1.90E-05,-5.65E-06,0,6925.378,95.593,548.431,546.055,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478160,205218475,0 STARLINK-1760,1 46341U 20062S   22154.09674710 -.00000565  00000-0 -19044-4 0  9996,2 46341  53.0560  51.8979 0001715  54.9830 305.1320 15.06390351 97442,,,,,,,555.378,,7.58659985
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:16:11,18 SPCS,STARLINK-1762,2020-062T,EARTH,TEME,UTC,SGP4,2022-06-03T01:50:08.028384,15.06396965,0.0001804,53.0573,71.9733,61.2363,298.8807,0,U,46342,999,9715,-1.05E-06,-2.97E-06,0,6925.358,95.592,548.472,545.974,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478028,205215368,0 STARLINK-1762,1 46342U 20062T   22154.07648181 -.00000297  00000-0 -10451-5 0  9994,2 46342  53.0573  71.9733 0001804  61.2363 298.8807 15.06396965 97152,,,,,,,555.358,,7.586610804
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1764,2020-062U,EARTH,TEME,UTC,SGP4,2022-06-02T17:44:27.724128,15.06398019,0.0001739,53.056,53.5146,61.7261,298.3903,0,U,46343,999,9720,-4.33E-05,-9.26E-06,0,6925.355,95.592,548.424,546.015,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205208906,0 STARLINK-1764,1 46343U 20062U   22153.73920977 -.00000926  00000-0 -43257-4 0  9991,2 46343  53.0560  53.5146 0001739  61.7261 298.3903 15.06398019 97202,,,,,,,555.355,,7.586612448
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1765,2020-062V,EARTH,TEME,UTC,SGP4,2022-06-02T18:11:00.312000,15.06400588,0.0002312,53.0565,53.4271,50.1524,309.9668,0,U,46344,999,9720,-7.63E-05,-1.42E-05,0,6925.347,95.592,548.813,545.611,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205209658,0 STARLINK-1765,1 46344U 20062V   22153.75764250 -.00001419  00000-0 -76346-4 0  9997,2 46344  53.0565  53.4271 0002312  50.1524 309.9668 15.06400588 97200,,,,,,,555.347,,7.58661683
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1767,2020-062W,EARTH,TEME,UTC,SGP4,2022-06-03T03:45:31.193856,15.064042,0.0001925,53.056,71.6053,50.1866,309.9292,0,U,46345,999,9716,-1.10E-05,-4.46E-06,0,6925.336,95.592,548.534,545.868,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478153,205218729,0 STARLINK-1767,1 46345U 20062W   22154.15661104 -.00000446  00000-0 -11004-4 0  9996,2 46345  53.0560  71.6053 0001925  50.1866 309.9292 15.06404200 97167,,,,,,,555.336,,7.586622855
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:16:11,18 SPCS,STARLINK-1546,2020-062X,EARTH,TEME,UTC,SGP4,2022-06-03T01:54:00.891936,15.34284493,0.000393,53.0537,278.2949,20.288,339.8276,0,U,46346,999,9932,0.00017698,5.59E-05,0,6841.184,93.855,465.737,460.36,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478030,205215395,0 STARLINK-1546,1 46346U 20062X   22154.07917699  .00005586  00000-0  17698-3 0  9993,2 46346  53.0537 278.2949 0003930  20.2880 339.8276 15.34284493 99328,,,,,,,471.184,,7.633140985
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,STARLINK-1547,2020-062Y,EARTH,TEME,UTC,SGP4,2022-06-03T01:10:57.795456,15.06409873,0.000162,53.0559,27.1015,59.4735,300.6413,0,U,46347,999,9777,9.45E-05,1.13E-05,0,6925.318,95.592,548.305,546.061,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478040,205215591,0 STARLINK-1547,1 46347U 20062Y   22154.04928004  .00001127  00000-0  94496-4 0  9992,2 46347  53.0559  27.1015 0001620  59.4735 300.6413 15.06409873 97771,,,,,,,555.318,,7.586632714
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:16:12,18 SPCS,STARLINK-1553,2020-062Z,EARTH,TEME,UTC,SGP4,2022-06-03T03:49:32.658528,15.06400602,0.0001799,53.0565,51.6028,53.2287,306.8866,0,U,46348,999,9744,6.73E-05,7.21E-06,0,6925.347,95.592,548.458,545.966,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478504,205226786,0 STARLINK-1553,1 46348U 20062Z   22154.15940577  .00000721  00000-0  67283-4 0  9997,2 46348  53.0565  51.6028 0001799  53.2287 306.8866 15.06400602 97441,,,,,,,555.347,,7.58661683
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1575,2020-062AA,EARTH,TEME,UTC,SGP4,2022-06-02T16:36:07.862688,15.06398691,0.0001899,53.0558,28.7162,57.5287,302.5885,0,U,46349,999,9754,3.10E-07,-2.77E-06,0,6925.353,95.592,548.533,545.902,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205210408,0 STARLINK-1575,1 46349U 20062AA  22153.69175767 -.00000277  00000-0  30959-6 0  9996,2 46349  53.0558  28.7162 0001899  57.5287 302.5885 15.06398691 97545,,,,,,,555.353,,7.586613543
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,STARLINK-1617,2020-062AB,EARTH,TEME,UTC,SGP4,2022-06-03T02:53:48.389280,15.06400193,0.0001912,53.0565,71.7978,42.4357,317.678,0,U,46350,999,9716,4.76E-06,-2.11E-06,0,6925.348,95.592,548.537,545.889,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478062,205215927,0 STARLINK-1617,1 46350U 20062AB  22154.12069895 -.00000211  00000-0  47597-5 0  9994,2 46350  53.0565  71.7978 0001912  42.4357 317.6780 15.06400193 97165,,,,,,,555.348,,7.586616282
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,STARLINK-1646,2020-062AC,EARTH,TEME,UTC,SGP4,2022-06-03T03:01:47.197344,15.06396822,0.000171,53.056,51.7504,59.683,300.4328,0,U,46351,999,9744,1.08E-05,-1.21E-06,0,6925.358,95.592,548.408,546.039,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478062,205216418,0 STARLINK-1646,1 46351U 20062AC  22154.12624071 -.00000121  00000-0  10781-4 0  9992,2 46351  53.0560  51.7504 0001710  59.6830 300.4328 15.06396822 97448,,,,,,,555.358,,7.586610804
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-1653,2020-062AD,EARTH,TEME,UTC,SGP4,2022-06-02T17:01:59.991168,15.06398559,0.0001425,53.0554,53.6286,66.8649,293.249,0,U,46352,999,9720,1.42E-05,-7.00E-07,0,6925.353,95.592,548.205,546.231,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3477983,205209659,0 STARLINK-1653,1 46352U 20062AD  22153.70972212 -.00000070  00000-0  14165-4 0  9992,2 46352  53.0554  53.6286 0001425  66.8649 293.2490 15.06398559 97203,,,,,,,555.353,,7.586613543
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:26:12,18 SPCS,STARLINK-1656,2020-062AE,EARTH,TEME,UTC,SGP4,2022-06-03T04:08:07.293696,15.06400349,0.0001893,53.0563,71.5687,53.4816,306.6347,0,U,46353,999,9716,-4.24E-05,-9.14E-06,0,6925.347,95.592,548.523,545.902,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478064,205216446,0 STARLINK-1656,1 46353U 20062AE  22154.17230664 -.00000914  00000-0 -42439-4 0  9996,2 46353  53.0563  71.5687 0001893  53.4816 306.6347 15.06400349 97161,,,,,,,555.347,,7.58661683
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T14:36:12,18 SPCS,STARLINK-1657,2020-062AF,EARTH,TEME,UTC,SGP4,2022-06-02T11:56:49.161408,15.0639899,0.000196,53.0561,74.5732,48.9386,311.1773,0,U,46354,999,9706,0.00014736,1.91E-05,0,6925.352,95.592,548.574,545.859,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3476976,205143941,0 STARLINK-1657,1 46354U 20062AF  22153.49779122  .00001914  00000-0  14736-3 0  9995,2 46354  53.0561  74.5732 0001960  48.9386 311.1773 15.06398990 97061,,,,,,,555.352,,7.586614091
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T06:36:13,18 SPCS,STARLINK-1661,2020-062AG,EARTH,TEME,UTC,SGP4,2022-06-02T19:17:20.524992,15.06393533,0.0001578,53.0564,73.2161,62.7443,297.3706,0,U,46355,999,9711,-1.15E-05,-4.53E-06,0,6925.368,95.593,548.326,546.141,PAYLOAD,LARGE,US,9/3/2020,AFETR,,3478099,205217363,0 STARLINK-1661,1 46355U 20062AG  22153.80370978 -.00000453  00000-0 -11545-4 0  9992,2 46355  53.0564  73.2161 0001578  62.7443 297.3706 15.06393533 97115,,,,,,,555.368,,7.586605327
